Kingdom,Phylum,Class,Order,Family,Genus,OTU
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Uniq43636
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq88610
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq68568
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq112937
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq113897
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq30222
Bacteria,Actinobacteria,unknown_Class_of_Actinobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq99022,Uniq103739
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq89802
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaeroglobus,Uniq5432
Bacteria,Firmicutes,Negativicutes,unknown_Order_of_Negativicutes____Uniq45364,unknown_Family_of_unknown_Order_of_Negativicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Negativicutes____Uniq99022,Uniq105754
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq11276
Bacteria,Bacteroidetes,Bacteroidia,unknown_Order_of_Bacteroidia____Uniq45364,unknown_Family_of_unknown_Order_of_Bacteroidia____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Bacteroidia____Uniq99022,Uniq107659
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq100615
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq110633
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Uniq835
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq58579
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq96003
Bacteria,Bacteroidetes,Bacteroidia,unknown_Order_of_Bacteroidia____Uniq45364,unknown_Family_of_unknown_Order_of_Bacteroidia____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Bacteroidia____Uniq99022,Uniq65678
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq86172
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq102038
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq20269
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Uniq91269
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq64
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq113643
Bacteria,Actinobacteria,unknown_Class_of_Actinobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq99022,Uniq98243
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq31386
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq98
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq56208
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq83802
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq90
Bacteria,Bacteroidetes,unknown_Class_of_Bacteroidetes____Uniq5707,unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq99022,Uniq108560
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq69913
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq105098
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,Uniq63261
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq99313
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq98443
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq113127
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq38
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq100758
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Uniq519
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Uniq580
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq60484
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Uniq93450
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq115976
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq92542
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Uniq4117
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq60549
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq84773
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Uniq58896
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq37684
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq94052
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Uniq91278
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq91737
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Uniq41447
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq111227
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Uniq60
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq95794
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Uniq1872
Bacteria,Firmicutes,Bacilli,unknown_Order_of_Bacilli____Uniq45364,unknown_Family_of_unknown_Order_of_Bacilli____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Bacilli____Uniq99022,Uniq83847
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Uniq8578
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq111644
Bacteria,Actinobacteria,unknown_Class_of_Actinobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq99022,Uniq66080
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus_gnavus_group,Uniq254
Bacteria,Actinobacteria,Actinobacteria,unknown_Order_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Actinobacteria____Uniq99022,Uniq78842
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus_torques_group,Uniq29437
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Uniq94204
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Uniq12318
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq82729
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq85013
Bacteria,Bacteroidetes,unknown_Class_of_Bacteroidetes____Uniq5707,unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Bacteroidetes____Uniq99022,Uniq68437
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq115311
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Uniq32884
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq108417
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Uniq114896
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq90993
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Uniq6139
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq110721
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,unknown_Genus_of_Enterobacteriaceae____Uniq99022,Uniq75231
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus_gnavus_group,Uniq84760
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Uniq2828
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq93623
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq93738
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq60859
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq97141
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Uniq6016
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Uniq115182
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Uniq85
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq24482
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Uniq690
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Uniq115062
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq73773
Bacteria,Actinobacteria,unknown_Class_of_Actinobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq99022,Uniq107461
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq63913
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq94539
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq82112
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq73530
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq109998
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq90796
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq66411
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Uniq108
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Uniq95667
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,Uniq115515
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq112083
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq3436
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,unknown_Genus_of_Clostridiaceae_1____Uniq99022,Uniq40512
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Uniq8892
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq86855
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq4996
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq104549
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,Uniq46908
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq63857
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Uniq93539
Bacteria,Proteobacteria,Gammaproteobacteria,unknown_Order_of_Gammaproteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_Gammaproteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Gammaproteobacteria____Uniq99022,Uniq97918
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq34185
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Uniq30
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Uniq114
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq56935
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Uniq45366
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq114404
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Uniq68039
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq65481
Bacteria,Actinobacteria,Actinobacteria,unknown_Order_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Actinobacteria____Uniq99022,Uniq116533
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Uniq53202
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq21155
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Uniq60214
Bacteria,Actinobacteria,unknown_Class_of_Actinobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Actinobacteria____Uniq99022,Uniq97738
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Uniq115876
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq83630
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Uniq86955
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq77987
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq57454
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq45514
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Uniq3997
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq31803
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Uniq94012
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq109737
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq97446
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Uniq73016
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Uniq6721
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq84687
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq64205
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Uniq76688
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Uniq23641
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Uniq8495
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,Uniq61146
Bacteria,Proteobacteria,Gammaproteobacteria,unknown_Order_of_Gammaproteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_Gammaproteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_Gammaproteobacteria____Uniq99022,Uniq115259
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq17312
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq69790
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq102
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Uniq49587
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq69143
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq23750
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq863
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,Uniq16894
Bacteria,Firmicutes,unknown_Class_of_Firmicutes____Uniq5707,unknown_Order_of_unknown_Class_of_Firmicutes____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Firmicutes____Uniq99022,Uniq89895
Bacteria,Proteobacteria,unknown_Class_of_Proteobacteria____Uniq5707,unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq45364,unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq80019,unknown_Genus_of_unknown_Family_of_unknown_Order_of_unknown_Class_of_Proteobacteria____Uniq99022,Uniq110968
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Uniq2874
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Uniq63
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,Uniq108848
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Uniq112889
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Uniq115580
